periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2021,10497,Auxiliares Del Transporte,15773538,0,0,0,0
2021,10499,Auxiliares Del Transporte,48472301,2016,0,0,0
2021,10500,Auxiliares Del Transporte,40337518,4833,1,0,0
2021,10501,Auxiliares Del Transporte,13171437,0,0,0,0
2021,10502,Auxiliares Del Transporte,8705722,0,0,0,0
2021,10503,Auxiliares Del Transporte,8611861,0,0,0,0
2021,10506,Auxiliares Del Transporte,25557657,0,0,0,0
2021,10507,Auxiliares Del Transporte,3805892,0,0,0,0
2021,10508,Auxiliares Del Transporte,9916735,0,0,0,0
2021,10509,Auxiliares Del Transporte,5900210,0,0,0,0
2021,10510,Auxiliares Del Transporte,464027660,4626,0,1,0
2021,10512,Auxiliares Del Transporte,1662531,0,0,0,0
2021,10513,Auxiliares Del Transporte,1984550,0,0,0,0
2021,10514,Auxiliares Del Transporte,4900823,0,0,0,0
2021,10515,Auxiliares Del Transporte,8200966,155836,1,0,0
2021,10516,Auxiliares Del Transporte,20506687,155836,1,0,0
2021,10517,Postales Y Correos,15113155,0,0,0,0
2021,10518,Postales Y Correos,2776889,0,0,0,0
2021,10519,Postales Y Correos,202163402,6400,1,0,0
2021,10521,Postales Y Correos,307837918,18000,0,0,0
2021,10522,Postales Y Correos,11487230,0,0,0,0
2021,10523,Postales Y Correos,234410588,267900,1,0,0
2021,10524,Postales Y Correos,7139627,0,0,0,0
2021,10525,Postales Y Correos,314121315,0,0,0,0
2021,10529,Postales Y Correos,4686579,0,0,0,0
2021,10530,Postales Y Correos,443261559,0,0,0,0
2021,10531,Postales Y Correos,234410588,267900,1,0,0
2021,10532,Postales Y Correos,2344490,0,0,0,0
2021,10533,Actividades De Telecomunicaciones,91890466,0,0,0,0
2021,10534,Actividades De Telecomunicaciones,296973361,257354,1,1,0
2021,10535,Actividades De Telecomunicaciones,4822151739,2022546,0,1,0
2021,10536,Actividades De Telecomunicaciones,34986983,0,0,0,0
2021,10537,Actividades De Telecomunicaciones,30949234,10000,0,1,0
2021,10538,Call Center,6609575,6826,1,1,0
2021,10539,Actividades De Telecomunicaciones,291501053,0,0,0,0
2021,10540,"Actividades Profesionales, Cientificas",12979081,0,0,0,0
2021,10541,Actividades De Telecomunicaciones,6028767,0,0,0,0
2021,10543,Call Center,130578276,25000,1,0,0
2021,10544,Actividades De Telecomunicaciones,79025664,0,0,0,0
2021,10545,Actividades De Telecomunicaciones,36690196,0,0,0,0
2021,10546,Actividades De Telecomunicaciones,989140,0,0,0,0
2021,10547,Call Center,282314320,26400,1,0,0
2021,10548,Actividades De Telecomunicaciones,1398749732,41982,0,0,0
2021,10549,Actividades De Telecomunicaciones,4822151739,2022546,0,1,0
2021,10550,Actividades De Telecomunicaciones,953757116,95731,1,1,0
2021,10551,Actividades De Telecomunicaciones,13064519,0,0,0,0
2021,10552,Actividades De Telecomunicaciones,16999709,0,0,0,0
2021,10553,Call Center,288529382,244245,1,1,0
2021,10555,Inform Y Serv De Informacion,3276513,0,0,0,0
2021,10556,Actividades De Telecomunicaciones,246927983,0,0,0,0
2021,10557,Inform Y Serv De Informacion,15174827,0,0,0,0
2021,10558,Actividades De Telecomunicaciones,12838234,0,0,0,0
2021,10559,Actividades De Telecomunicaciones,29850261,0,0,0,0
2021,10560,Actividades De Telecomunicaciones,12885811,0,0,0,0
2021,10561,Actividades De Telecomunicaciones,3540214,0,0,0,0
2021,10562,Otros Servicios,55135643,0,0,0,0
2021,10563,Actividades De Telecomunicaciones,110425923,16350,1,1,0
2021,10565,Actividades De Telecomunicaciones,528428008,0,0,0,0
2021,10566,Actividades De Telecomunicaciones,38807759,0,0,0,0
2021,10567,"Actividades Profesionales, Cientificas",13520754,0,0,0,0
2021,10569,Actividades De Telecomunicaciones,30215404,0,0,0,0
2021,10571,Actividades De Telecomunicaciones,82086887,34264,0,0,0
2021,10572,Auxiliares Del Transporte,34525695,0,0,0,0
2021,10573,Actividades De Telecomunicaciones,4133643,0,0,0,0
2021,19361,Actividades De Telecomunicaciones,8374721,0,0,0,0
2021,10575,Actividades De Telecomunicaciones,6018082,0,0,0,0
2021,10576,Actividades De Telecomunicaciones,5642986,0,0,0,0
2021,10578,Actividades De Telecomunicaciones,17653492,0,0,0,0
2021,10582,Actividades De Telecomunicaciones,3722692,0,0,0,0
2021,10583,Actividades De Telecomunicaciones,287802376,0,0,0,0
2021,10585,Inmobiliarias Y Alquileres,3537928,0,0,0,0
2021,15458,Alojamiento,867355,0,0,0,0
2021,10586,Inmobiliarias Y Alquileres,4904808,12617,1,0,0
2021,10587,Alojamiento,2275548,0,0,0,0
2021,10588,Inmobiliarias Y Alquileres,2663960,0,0,0,0
2021,10589,Inmobiliarias Y Alquileres,6956178,0,0,0,0
2021,16262,Inmobiliarias Y Alquileres,2813257,0,0,0,0
2021,10591,Inmobiliarias Y Alquileres,10660683,0,0,0,0
2021,10592,Inmobiliarias Y Alquileres,1849182,0,0,0,0
2021,10593,Inmobiliarias Y Alquileres,2995475,0,0,0,0
2021,10594,Alojamiento,2340116,0,0,0,0
2021,10596,Inmobiliarias Y Alquileres,2840960,0,0,0,0
2021,10597,Inmobiliarias Y Alquileres,3167314,0,0,0,0
2021,10598,"Actividades Profesionales, Cientificas",13601308,0,0,0,0
2021,10599,Inmobiliarias Y Alquileres,4688220,0,0,0,0
2021,10600,"Actividades Profesionales, Cientificas",57516364,0,0,0,0
2021,10601,Actividades Administrativas,9913939,0,0,0,0
2021,10602,Inmobiliarias Y Alquileres,5936955,0,0,0,0
2021,10603,Inmobiliarias Y Alquileres,6647964,0,0,0,0
2021,10604,Inmobiliarias Y Alquileres,19277581,0,0,0,0
2021,19362,Inmobiliarias Y Alquileres,3906111,0,0,0,0
2021,10605,Inmobiliarias Y Alquileres,4281590,0,0,0,0
2021,10606,Inmobiliarias Y Alquileres,5953474,0,0,0,0
2021,10607,Inmobiliarias Y Alquileres,2671808,0,0,0,0
2021,10608,Inmobiliarias Y Alquileres,7722405,7076,1,0,0
2021,10610,Inmobiliarias Y Alquileres,4160207,0,0,0,0
2021,10611,Inmobiliarias Y Alquileres,12690788,0,0,0,0
2021,10612,Inmobiliarias Y Alquileres,7800995,0,0,0,0
2021,10613,Inmobiliarias Y Alquileres,11009357,0,0,0,0
2021,10614,Inmobiliarias Y Alquileres,20748331,0,0,0,0
2021,10615,Inmobiliarias Y Alquileres,1250872,0,0,0,0
2021,10616,Inmobiliarias Y Alquileres,5184107,0,0,0,0
2021,10617,Inmobiliarias Y Alquileres,5794873,0,0,0,0
2021,10620,Inmobiliarias Y Alquileres,402683,0,0,0,0
2021,10621,Actividades Administrativas,14215581,0,0,0,0
2021,10624,Inmobiliarias Y Alquileres,21436913,0,0,0,0
2021,10625,Inform Y Serv De Informacion,14023258,0,0,0,0
2021,10626,Inform Y Serv De Informacion,13656597,0,0,0,0
2021,10627,Inform Y Serv De Informacion,246866516,0,0,0,0
2021,10628,Inform Y Serv De Informacion,5406783,0,0,0,0
2021,10629,Inform Y Serv De Informacion,289470687,0,0,0,0
2021,10631,"Actividades Profesionales, Cientificas",6692332,0,0,0,0
2021,10632,Inform Y Serv De Informacion,727903812,0,0,0,0
2021,10633,Inform Y Serv De Informacion,94975521,0,0,0,0
2021,10634,Inform Y Serv De Informacion,12437821,0,0,0,0
2021,10635,Inform Y Serv De Informacion,68711960,0,0,0,0
2021,10636,Inform Y Serv De Informacion,615982394,0,0,0,0
2021,10637,Inform Y Serv De Informacion,14238392,0,0,0,0
2021,10638,Inform Y Serv De Informacion,60412425,0,0,0,0
2021,10639,Inform Y Serv De Informacion,46815452,7276,1,1,0
2021,10640,Inform Y Serv De Informacion,5818184,0,0,0,0
2021,10641,Inform Y Serv De Informacion,4197687,0,0,0,0
2021,10642,Inform Y Serv De Informacion,7052058,0,0,0,0
2021,10644,Inform Y Serv De Informacion,1286731,0,0,0,0
2021,19363,Inform Y Serv De Informacion,1391247,0,0,0,0
2021,10645,Inform Y Serv De Informacion,9538902,0,0,0,0
2021,10646,Inform Y Serv De Informacion,3523932,0,0,0,0
2021,15469,Inform Y Serv De Informacion,3199858,0,0,0,0
2021,10647,Inform Y Serv De Informacion,58735464,0,0,0,0
2021,10648,Inform Y Serv De Informacion,18397558,0,0,0,0
2021,10649,Inform Y Serv De Informacion,128922576,0,0,0,0
2021,10652,Inform Y Serv De Informacion,63239406,0,0,0,0
2021,10653,Inform Y Serv De Informacion,12140123,0,0,0,0
2021,10654,Inform Y Serv De Informacion,38396022,0,0,0,0
2021,10655,Actividades De Telecomunicaciones,8319430,0,0,0,0
2021,10656,Inform Y Serv De Informacion,17661707,0,0,0,0
2021,10657,Inform Y Serv De Informacion,9708518,0,0,0,0
2021,10658,Inform Y Serv De Informacion,9407412,0,0,0,0
2021,10659,Inform Y Serv De Informacion,1012748,0,0,0,0
2021,10660,Inform Y Serv De Informacion,11199383,0,0,0,0
2021,10661,Inform Y Serv De Informacion,8467151,0,0,0,0
2021,10662,Inform Y Serv De Informacion,12642220,0,0,0,0
2021,20257,Inform Y Serv De Informacion,5458818,0,0,0,0
2021,10663,Inform Y Serv De Informacion,50055545,0,0,0,0
2021,10664,Inform Y Serv De Informacion,20463314,0,0,0,0
2021,15473,Inform Y Serv De Informacion,1518720,0,0,0,0
2021,10668,Inform Y Serv De Informacion,8907069,340,0,0,0
2021,19364,Inform Y Serv De Informacion,157841433,20590,1,0,0
2021,10669,Inform Y Serv De Informacion,153868246,0,0,0,0
2021,10670,"Actividades Profesionales, Cientificas",15359422,11325,0,1,0
2021,10671,Actividades Administrativas,10113286,0,0,0,0
2021,10672,Inform Y Serv De Informacion,74694596,0,0,0,0
2021,10673,Inform Y Serv De Informacion,104327291,0,0,0,0
2021,10674,Inform Y Serv De Informacion,4152449,0,0,0,0
2021,10676,Inform Y Serv De Informacion,115336350,0,0,0,0
2021,10677,Inform Y Serv De Informacion,10501709,0,0,0,0
2021,10678,Call Center,212922733,19000,1,1,0
2021,10679,Inform Y Serv De Informacion,352770,0,0,0,0
2021,10680,Inform Y Serv De Informacion,36777121,0,0,0,0
2021,10681,Inform Y Serv De Informacion,75967101,13307,0,0,0
2021,10682,Inform Y Serv De Informacion,2904234,0,0,0,0
2021,10683,Call Center,231778819,0,0,0,0
2021,10685,Inform Y Serv De Informacion,3456005,0,0,0,0
2021,10686,Inform Y Serv De Informacion,9827408,0,0,0,0
2021,10688,Call Center,352222159,0,0,0,0
2021,10689,Call Center,25495184,0,0,0,0
2021,10691,Otros Servicios,22572196,0,0,0,0
2021,10693,Inform Y Serv De Informacion,11581030,0,0,0,0
2021,10694,Otros Servicios,9116460,0,0,0,0
2021,10695,Otros Servicios,2812582,0,0,0,0
2021,10696,Inform Y Serv De Informacion,3337043,0,0,0,0
2021,10697,Otros Servicios,13132078,0,0,0,0
2021,10698,Otros Servicios,85018863,157160,0,0,0
2021,19365,Inform Y Serv De Informacion,6349440,0,0,0,0
2021,10700,Inform Y Serv De Informacion,50318444,499,0,0,0
2021,10701,Inform Y Serv De Informacion,9238931,0,0,0,0
2021,10702,Inform Y Serv De Informacion,11299508,0,0,0,0
2021,10703,"Actividades Profesionales, Cientificas",19086510,8000,1,0,0
2021,10704,"Actividades Profesionales, Cientificas",3665981,0,0,0,0
2021,15479,"Actividades Profesionales, Cientificas",1318311,0,0,0,0
2021,10705,"Actividades Profesionales, Cientificas",54441519,0,0,0,0
2021,10706,"Actividades Profesionales, Cientificas",6200914,0,0,0,0
2021,10707,"Actividades Profesionales, Cientificas",4464160,0,0,0,0
2021,19366,"Actividades Profesionales, Cientificas",3550909,0,0,0,0
2021,10708,"Actividades Profesionales, Cientificas",3196606,0,0,0,0
2021,10710,"Actividades Profesionales, Cientificas",11773748,0,0,0,0
2021,10711,"Actividades Profesionales, Cientificas",73914132,0,0,0,0
2021,10712,"Actividades Profesionales, Cientificas",5288808,0,0,0,0
2021,10713,"Actividades Profesionales, Cientificas",6624637,0,0,0,0
2021,10714,"Actividades Profesionales, Cientificas",641460,0,0,0,0
2021,10715,"Actividades Profesionales, Cientificas",3503393,0,0,0,0
2021,10716,Actividades Administrativas,21226776,0,0,0,0
2021,10718,"Actividades Profesionales, Cientificas",6690802,0,0,0,0
2021,10719,"Actividades Profesionales, Cientificas",14504833,0,0,0,0
2021,10720,"Actividades Profesionales, Cientificas",4819447,0,0,0,0
2021,15482,"Actividades Profesionales, Cientificas",1711457,2300,1,0,0
2021,10721,Actividades Administrativas,14060693,0,0,0,0
2021,10723,"Actividades Profesionales, Cientificas",3089703,0,0,0,0
2021,10725,"Actividades Profesionales, Cientificas",14319629,0,0,0,0
2021,10727,"Actividades Profesionales, Cientificas",20142886,0,0,0,0
2021,10728,"Actividades Profesionales, Cientificas",21734919,0,0,0,0
2021,10729,"Actividades Profesionales, Cientificas",9065352,0,0,0,0
2021,10730,"Actividades Profesionales, Cientificas",2380277,0,0,0,0
2021,10732,"Actividades Profesionales, Cientificas",87234190,0,0,0,0
2021,10733,Actividades Administrativas,39158937,0,0,0,0
2021,10734,Actividades Administrativas,173398475,0,0,0,0
2021,10735,"Actividades Profesionales, Cientificas",2318012,0,0,0,0
2021,10736,"Actividades Profesionales, Cientificas",8410533,0,0,0,0
2021,10737,"Actividades Profesionales, Cientificas",12142544,0,0,0,0
2021,10739,"Actividades Profesionales, Cientificas",2202421,4731,0,0,0
2021,10740,"Actividades Profesionales, Cientificas",5228875,0,0,0,0
2021,10741,"Actividades Profesionales, Cientificas",29324980,0,0,0,0
2021,10742,"Actividades Profesionales, Cientificas",2183989,0,0,0,0
2021,10743,"Actividades Profesionales, Cientificas",9338458,0,0,0,0
2021,10745,"Actividades Profesionales, Cientificas",27854087,0,0,0,0
2021,10748,"Actividades Profesionales, Cientificas",94163901,0,0,0,0
2021,10749,"Actividades Profesionales, Cientificas",121424000,0,0,0,0
2021,10750,"Actividades Profesionales, Cientificas",10870564,0,0,0,0
2021,10751,"Actividades Profesionales, Cientificas",51491654,50152,0,1,0
2021,10752,"Actividades Profesionales, Cientificas",62093190,0,0,0,0
2021,10753,"Actividades Profesionales, Cientificas",16769630,0,0,0,0
2021,10754,"Actividades Profesionales, Cientificas",19343389,0,0,0,0
2021,10756,"Actividades Profesionales, Cientificas",6356078,0,0,0,0
2021,10758,"Actividades Profesionales, Cientificas",3569508,0,0,0,0
2021,10759,"Actividades Profesionales, Cientificas",44847448,0,0,0,0
2021,10760,"Actividades Profesionales, Cientificas",13283711,0,0,0,0
2021,10761,"Actividades Profesionales, Cientificas",18361412,0,0,0,0
2021,10762,"Actividades Profesionales, Cientificas",114975940,0,0,0,0
2021,10763,"Actividades Profesionales, Cientificas",43533528,0,0,0,0
2021,16330,"Actividades Profesionales, Cientificas",1884551,0,0,0,0
2021,10766,Auxiliares Del Transporte,2087950,250,0,0,0
2021,10767,"Actividades Profesionales, Cientificas",34448162,0,0,0,0
2021,10768,Inform Y Serv De Informacion,273907812,0,0,0,0
2021,10769,"Actividades Profesionales, Cientificas",84841990,19128,0,0,0
2021,10770,"Actividades Profesionales, Cientificas",3117326,0,0,0,0
2021,10773,"Actividades Profesionales, Cientificas",11647123,0,0,0,0
2021,10774,"Actividades Profesionales, Cientificas",142755153,0,0,0,0
2021,10776,"Actividades Profesionales, Cientificas",294456112,0,0,0,0
2021,10777,"Actividades Profesionales, Cientificas",25355854,24455,0,1,0
2021,10778,"Actividades Profesionales, Cientificas",8992718,0,0,0,0
2021,10779,"Actividades Profesionales, Cientificas",5872138,0,0,0,0
2021,10780,"Actividades Profesionales, Cientificas",6301716,0,0,0,0
2021,10781,"Actividades Profesionales, Cientificas",10088152,0,0,0,0
2021,10783,"Actividades Profesionales, Cientificas",1793422,0,0,0,0
2021,10784,"Actividades Profesionales, Cientificas",15297294,0,0,0,0
2021,10785,"Actividades Profesionales, Cientificas",12003035,0,0,0,0
2021,10786,"Actividades Profesionales, Cientificas",3131295,0,0,0,0
2021,10787,"Actividades Profesionales, Cientificas",8799087,1000,0,0,0
2021,10789,Inform Y Serv De Informacion,33750961,0,0,0,0
2021,10790,"Actividades Profesionales, Cientificas",3228505,0,0,0,0
2021,10791,"Actividades Profesionales, Cientificas",7339237,0,0,0,0
2021,10792,Publicidad,3904169,0,0,0,0
2021,10794,"Actividades Profesionales, Cientificas",6089018,0,0,0,0
2021,10796,Inmobiliarias Y Alquileres,31074010,0,0,0,0
2021,10798,"Actividades Profesionales, Cientificas",17045401,16178,1,1,0
2021,10799,"Actividades Profesionales, Cientificas",1875339,0,0,0,0
2021,10800,"Actividades Profesionales, Cientificas",79601539,0,0,0,0
2021,10802,"Actividades Profesionales, Cientificas",3552711,0,0,0,0
2021,10803,"Actividades Profesionales, Cientificas",6481627,0,0,0,0
2021,10804,"Actividades Profesionales, Cientificas",9545127,0,0,0,0
2021,10805,"Actividades Profesionales, Cientificas",288976,0,0,0,0
2021,10806,Inform Y Serv De Informacion,21109510,0,0,0,0
2021,10808,"Actividades Profesionales, Cientificas",6928702,0,0,0,0
2021,10809,"Actividades Profesionales, Cientificas",14528790,90393,0,1,0
2021,10810,"Actividades Profesionales, Cientificas",27845981,0,0,0,0
2021,10812,"Actividades Profesionales, Cientificas",5871193,0,0,0,0
2021,10813,"Actividades Profesionales, Cientificas",1043530,0,0,0,0
2021,10814,"Actividades Profesionales, Cientificas",1313610,0,0,0,0
2021,10815,"Actividades Profesionales, Cientificas",3870376,0,0,0,0
2021,10817,"Actividades Profesionales, Cientificas",6798286,0,0,0,0
2021,10818,"Actividades Profesionales, Cientificas",3435078,3800,1,0,0
2021,10819,"Actividades Profesionales, Cientificas",10866410,0,0,0,0
2021,10820,Inmobiliarias Y Alquileres,2270501,1454,0,0,0
2021,10821,"Actividades Profesionales, Cientificas",5013203,0,0,0,0
2021,10822,"Actividades Profesionales, Cientificas",6193667,0,0,0,0
2021,10823,"Actividades Profesionales, Cientificas",5182080,65103,1,1,0
2021,10828,"Actividades Profesionales, Cientificas",69669509,0,0,0,0
2021,15504,"Actividades Profesionales, Cientificas",2373450,0,0,0,0
2021,10830,"Actividades Profesionales, Cientificas",9456833,0,0,0,0
2021,10831,"Actividades Profesionales, Cientificas",10869445,0,0,0,0
2021,10832,"Actividades Profesionales, Cientificas",21118469,0,0,0,0
2021,10833,"Actividades Profesionales, Cientificas",7167325,0,0,0,0
2021,10834,"Actividades Profesionales, Cientificas",5506277,0,0,0,0
2021,10837,"Actividades Profesionales, Cientificas",28693286,77500,1,0,0
2021,10839,"Actividades Profesionales, Cientificas",4300549,4000,0,0,0
2021,10841,"Actividades Profesionales, Cientificas",8690656,0,0,0,0
2021,10842,"Actividades Profesionales, Cientificas",10487641,0,0,0,0
2021,10843,Inform Y Serv De Informacion,9478436,0,0,0,0
2021,19367,Call Center,17829247,0,0,0,0
2021,10848,"Actividades Profesionales, Cientificas",308308383,98000,1,1,0
2021,10849,"Actividades Profesionales, Cientificas",25996583,0,0,0,0
2021,10850,"Actividades Profesionales, Cientificas",107591763,0,0,0,0
2021,10851,"Actividades Profesionales, Cientificas",2212617,0,0,0,0
2021,10852,"Actividades Profesionales, Cientificas",81235627,0,0,0,0
2021,10853,"Actividades Profesionales, Cientificas",17011071,0,0,0,0
2021,10854,"Actividades Profesionales, Cientificas",101083857,0,0,0,0
2021,10855,"Actividades Profesionales, Cientificas",75874816,0,0,0,0
2021,10857,"Actividades Profesionales, Cientificas",27767288,0,0,0,0
2021,10859,"Actividades Profesionales, Cientificas",6191754,0,0,0,0
2021,10860,"Actividades Profesionales, Cientificas",26187656,0,0,0,0
2021,10861,"Actividades Profesionales, Cientificas",7353963,0,0,0,0
2021,10863,"Actividades Profesionales, Cientificas",16860975,0,0,0,0
2021,10864,"Actividades Profesionales, Cientificas",28809204,14687,0,0,0
2021,10865,Inform Y Serv De Informacion,5729975,0,0,0,0
2021,10867,"Actividades Profesionales, Cientificas",18881629,0,0,0,0
2021,10869,"Actividades Profesionales, Cientificas",4473300,0,0,0,0
2021,10871,"Actividades Profesionales, Cientificas",4014200,0,0,0,0
2021,10873,"Actividades Profesionales, Cientificas",3062239,0,0,0,0
2021,10874,"Actividades Profesionales, Cientificas",10590591,0,0,0,0
2021,10875,"Actividades Profesionales, Cientificas",5284575,0,0,0,0
2021,10876,"Actividades Profesionales, Cientificas",11000843,44537,0,1,0
2021,10877,"Actividades Profesionales, Cientificas",14946218,0,0,0,0
2021,10878,"Actividades Profesionales, Cientificas",17896989,0,0,0,0
2021,10879,"Actividades Profesionales, Cientificas",131809327,262000,0,0,0
2021,10880,Publicidad,14545892,0,0,0,0
2021,10885,"Actividades Profesionales, Cientificas",20140736,0,0,0,0
2021,10886,Publicidad,4652700,0,0,0,0
2021,10887,Publicidad,22672604,0,0,0,0
2021,10888,Actividades Administrativas,5575810,0,0,0,0
2021,10889,Postales Y Correos,1544522,0,0,0,0
2021,10891,Publicidad,30606336,0,0,0,0
2021,10892,Otros Servicios,5104707,0,0,0,0
2021,10893,Publicidad,3494007,0,0,0,0
2021,10894,Publicidad,23741062,23082,0,0,0
2021,10895,Publicidad,40520880,0,0,0,0
2021,10896,Publicidad,13156694,0,0,0,0
2021,15514,Publicidad,3017104,0,0,0,0
2021,10898,Publicidad,6995303,0,0,0,0
2021,10899,Publicidad,152767343,0,0,0,0
2021,10900,Publicidad,52654033,0,0,0,0
2021,10901,Publicidad,22011897,0,0,0,0
2021,10902,Publicidad,14662840,0,0,0,0
2021,10903,Publicidad,3329514,0,0,0,0
2021,10904,Publicidad,31621517,0,0,0,0
2021,10905,Publicidad,34317190,758,1,1,0
2021,10906,Publicidad,30268691,0,0,0,0
2021,10910,Otros Servicios,1585457,0,0,0,0
2021,10914,Publicidad,38810543,0,0,0,0
2021,10916,Publicidad,11847100,0,0,0,0
2021,10917,Publicidad,16238839,0,0,0,0
2021,10919,Publicidad,47636850,1000,1,0,0
2021,10920,Publicidad,21951994,0,0,0,0
2021,10921,Publicidad,136810795,0,0,0,0
2021,10922,Publicidad,6531099,0,0,0,0
2021,10924,Publicidad,5551251,0,0,0,0
2021,10926,Call Center,293352043,0,0,0,0
2021,10927,Publicidad,3033502,0,0,0,0
2021,10928,Publicidad,24622730,0,0,0,0
2021,10929,Publicidad,46797076,0,0,0,0
2021,10930,Publicidad,24224805,0,0,0,0
2021,10932,Publicidad,65658682,0,0,0,0
